order_id,customer_id,store_id,order_date,promotion_id,order_year,order_quarter,order_month,order_month_name,order_day,order_day_name,is_weekend
112789,28427,60,2023-06-09,10,2023,Q2,6,June,9,Friday,False
112790,10793,75,2022-07-19,35,2022,Q3,7,July,19,Tuesday,False
112791,28070,98,2022-10-04,25,2022,Q4,10,October,4,Tuesday,False
112792,24421,13,2022-04-10,12,2022,Q2,4,April,10,Sunday,True
112793,46647,21,2022-12-20,1,2022,Q4,12,December,20,Tuesday,False
112794,12474,1,2020-07-12,41,2020,Q3,7,July,12,Sunday,True
112795,14155,12,2020-09-04,34,2020,Q3,9,September,4,Friday,False
112796,46892,84,2022-01-15,43,2022,Q1,1,January,15,Saturday,True
112797,13368,37,2023-09-06,15,2023,Q3,9,September,6,Wednesday,False
112798,47714,18,2023-08-18,22,2023,Q3,8,August,18,Friday,False
112799,2389,57,2021-04-03,12,2021,Q2,4,April,3,Saturday,True
112800,2522,72,2021-12-07,42,2021,Q4,12,December,7,Tuesday,False
112801,29837,43,2022-11-30,49,2022,Q4,11,November,30,Wednesday,False
112802,6686,2,2021-08-23,44,2021,Q3,8,August,23,Monday,False
112803,3486,28,2020-06-28,43,2020,Q2,6,June,28,Sunday,True
112804,13504,83,2023-11-30,11,2023,Q4,11,November,30,Thursday,False
112805,32166,50,2023-11-25,29,2023,Q4,11,November,25,Saturday,True
112806,559,37,2020-08-05,12,2020,Q3,8,August,5,Wednesday,False
112807,8092,23,2020-05-29,12,2020,Q2,5,May,29,Friday,False
112808,8640,98,2022-11-03,43,2022,Q4,11,November,3,Thursday,False
112809,49146,26,2021-02-04,10,2021,Q1,2,February,4,Thursday,False
112810,14627,83,2022-02-03,12,2022,Q1,2,February,3,Thursday,False
112811,29972,91,2023-05-31,14,2023,Q2,5,May,31,Wednesday,False
112812,33544,92,2020-06-11,29,2020,Q2,6,June,11,Thursday,False
112813,10207,52,2021-09-08,46,2021,Q3,9,September,8,Wednesday,False
112814,29053,54,2022-01-01,40,2022,Q1,1,January,1,Saturday,True
112815,35415,48,2023-08-31,18,2023,Q3,8,August,31,Thursday,False
112816,7811,13,2022-06-06,20,2022,Q2,6,June,6,Monday,False
112817,25351,7,2023-10-03,37,2023,Q4,10,October,3,Tuesday,False
112818,13601,99,2020-03-01,4,2020,Q1,3,March,1,Sunday,True
112819,24047,64,2023-11-30,8,2023,Q4,11,November,30,Thursday,False
112820,1684,13,2020-02-05,2,2020,Q1,2,February,5,Wednesday,False
112821,25162,9,2021-08-17,34,2021,Q3,8,August,17,Tuesday,False
112822,42075,87,2020-08-09,31,2020,Q3,8,August,9,Sunday,True
112823,3788,82,2020-01-08,10,2020,Q1,1,January,8,Wednesday,False
112824,21361,74,2022-08-01,35,2022,Q3,8,August,1,Monday,False
112825,44003,74,2023-06-06,49,2023,Q2,6,June,6,Tuesday,False
112826,46986,84,2022-04-11,40,2022,Q2,4,April,11,Monday,False
112827,17850,30,2022-10-01,50,2022,Q4,10,October,1,Saturday,True
112828,6350,43,2021-04-01,44,2021,Q2,4,April,1,Thursday,False
112829,41073,15,2021-08-02,3,2021,Q3,8,August,2,Monday,False
112830,11879,57,2023-03-14,12,2023,Q1,3,March,14,Tuesday,False
112831,27295,43,2020-10-23,35,2020,Q4,10,October,23,Friday,False
112832,40791,49,2022-09-14,34,2022,Q3,9,September,14,Wednesday,False
112833,21912,65,2023-04-23,7,2023,Q2,4,April,23,Sunday,True
112834,46510,34,2020-01-31,1,2020,Q1,1,January,31,Friday,False
112835,30912,23,2021-04-29,34,2021,Q2,4,April,29,Thursday,False
112836,39764,55,2020-12-01,21,2020,Q4,12,December,1,Tuesday,False
112837,28757,84,2023-12-17,24,2023,Q4,12,December,17,Sunday,True
112838,42890,82,2021-10-06,19,2021,Q4,10,October,6,Wednesday,False
112839,33659,34,2022-07-11,8,2022,Q3,7,July,11,Monday,False
112840,25770,54,2021-02-23,24,2021,Q1,2,February,23,Tuesday,False
112841,7689,100,2020-08-13,39,2020,Q3,8,August,13,Thursday,False
112842,37269,26,2023-04-21,14,2023,Q2,4,April,21,Friday,False
112843,23973,69,2023-07-26,1,2023,Q3,7,July,26,Wednesday,False
112844,38614,81,2023-11-13,34,2023,Q4,11,November,13,Monday,False
112845,26789,51,2020-12-22,22,2020,Q4,12,December,22,Tuesday,False
112846,32057,68,2023-10-27,43,2023,Q4,10,October,27,Friday,False
112847,41941,79,2021-09-21,10,2021,Q3,9,September,21,Tuesday,False
112848,13079,61,2023-02-23,9,2023,Q1,2,February,23,Thursday,False
112849,41405,38,2021-12-11,47,2021,Q4,12,December,11,Saturday,True
112850,14960,59,2021-03-15,29,2021,Q1,3,March,15,Monday,False
112851,37250,83,2021-09-02,38,2021,Q3,9,September,2,Thursday,False
112852,6758,23,2023-11-10,4,2023,Q4,11,November,10,Friday,False
112853,1606,59,2021-05-28,41,2021,Q2,5,May,28,Friday,False
112854,48761,28,2021-03-26,25,2021,Q1,3,March,26,Friday,False
112855,41629,58,2021-01-08,4,2021,Q1,1,January,8,Friday,False
112856,31906,65,2021-05-02,19,2021,Q2,5,May,2,Sunday,True
112857,10432,55,2023-05-22,5,2023,Q2,5,May,22,Monday,False
112858,33205,100,2021-12-16,1,2021,Q4,12,December,16,Thursday,False
112859,43300,61,2021-12-19,12,2021,Q4,12,December,19,Sunday,True
112860,35230,15,2022-06-16,31,2022,Q2,6,June,16,Thursday,False
112861,18991,77,2020-06-19,25,2020,Q2,6,June,19,Friday,False
112862,33248,62,2020-09-15,44,2020,Q3,9,September,15,Tuesday,False
112863,43163,29,2022-01-20,2,2022,Q1,1,January,20,Thursday,False
112864,35759,3,2021-12-04,10,2021,Q4,12,December,4,Saturday,True
112865,4623,78,2022-06-21,11,2022,Q2,6,June,21,Tuesday,False
112866,29202,42,2023-09-26,35,2023,Q3,9,September,26,Tuesday,False
112867,28877,98,2021-03-05,27,2021,Q1,3,March,5,Friday,False
112868,18862,53,2023-02-10,25,2023,Q1,2,February,10,Friday,False
112869,2261,100,2023-10-07,50,2023,Q4,10,October,7,Saturday,True
112870,6396,95,2021-09-22,45,2021,Q3,9,September,22,Wednesday,False
112871,22125,62,2022-06-06,5,2022,Q2,6,June,6,Monday,False
112872,31742,70,2022-07-05,20,2022,Q3,7,July,5,Tuesday,False
112873,37697,61,2023-12-02,39,2023,Q4,12,December,2,Saturday,True
112874,7190,51,2022-06-04,46,2022,Q2,6,June,4,Saturday,True
112875,17223,21,2023-11-19,36,2023,Q4,11,November,19,Sunday,True
112876,25419,92,2023-09-12,23,2023,Q3,9,September,12,Tuesday,False
112877,49788,1,2021-06-04,9,2021,Q2,6,June,4,Friday,False
112878,3262,53,2020-07-02,38,2020,Q3,7,July,2,Thursday,False
112879,24840,24,2020-05-09,39,2020,Q2,5,May,9,Saturday,True
112880,32914,19,2022-06-23,40,2022,Q2,6,June,23,Thursday,False
112881,41649,20,2023-07-05,40,2023,Q3,7,July,5,Wednesday,False
112882,29995,57,2022-06-29,41,2022,Q2,6,June,29,Wednesday,False
112883,42269,2,2020-08-04,37,2020,Q3,8,August,4,Tuesday,False
112884,35798,88,2022-12-02,7,2022,Q4,12,December,2,Friday,False
112885,2671,40,2021-10-08,50,2021,Q4,10,October,8,Friday,False
112886,31572,87,2020-03-06,34,2020,Q1,3,March,6,Friday,False
112887,31828,73,2020-03-16,27,2020,Q1,3,March,16,Monday,False
112888,23918,14,2020-02-12,19,2020,Q1,2,February,12,Wednesday,False
112889,29158,38,2020-05-25,39,2020,Q2,5,May,25,Monday,False
112890,25708,61,2022-05-19,35,2022,Q2,5,May,19,Thursday,False
112891,12657,99,2022-12-24,44,2022,Q4,12,December,24,Saturday,True
112892,17365,41,2020-02-23,27,2020,Q1,2,February,23,Sunday,True
112893,34597,39,2023-06-27,4,2023,Q2,6,June,27,Tuesday,False
112894,29500,90,2023-02-28,24,2023,Q1,2,February,28,Tuesday,False
112895,38539,3,2023-08-27,25,2023,Q3,8,August,27,Sunday,True
112896,2888,8,2020-08-03,32,2020,Q3,8,August,3,Monday,False
112897,17502,57,2023-11-07,3,2023,Q4,11,November,7,Tuesday,False
112898,26738,3,2023-07-04,22,2023,Q3,7,July,4,Tuesday,False
112899,42711,16,2021-01-03,38,2021,Q1,1,January,3,Sunday,True
112900,10133,9,2022-09-30,5,2022,Q3,9,September,30,Friday,False
112901,48743,92,2020-10-13,49,2020,Q4,10,October,13,Tuesday,False
112902,30976,1,2021-02-01,22,2021,Q1,2,February,1,Monday,False
112903,46325,97,2022-03-28,46,2022,Q1,3,March,28,Monday,False
112904,11058,30,2022-06-05,35,2022,Q2,6,June,5,Sunday,True
112905,30627,75,2023-10-10,19,2023,Q4,10,October,10,Tuesday,False
112906,43998,87,2022-12-04,50,2022,Q4,12,December,4,Sunday,True
112907,26681,28,2020-12-01,8,2020,Q4,12,December,1,Tuesday,False
112908,16200,47,2022-04-20,13,2022,Q2,4,April,20,Wednesday,False
112909,33512,24,2021-02-26,12,2021,Q1,2,February,26,Friday,False
112910,48084,23,2021-09-26,8,2021,Q3,9,September,26,Sunday,True
112911,22966,63,2021-06-02,26,2021,Q2,6,June,2,Wednesday,False
112912,24666,32,2020-01-22,32,2020,Q1,1,January,22,Wednesday,False
112913,17097,62,2020-02-05,16,2020,Q1,2,February,5,Wednesday,False
112914,5031,67,2022-10-21,35,2022,Q4,10,October,21,Friday,False
112915,4025,79,2020-12-18,24,2020,Q4,12,December,18,Friday,False
112916,23771,59,2023-08-20,45,2023,Q3,8,August,20,Sunday,True
112917,12741,9,2020-04-21,14,2020,Q2,4,April,21,Tuesday,False
112918,34445,34,2021-11-05,22,2021,Q4,11,November,5,Friday,False
112919,9183,67,2023-03-12,7,2023,Q1,3,March,12,Sunday,True
112920,28991,75,2022-12-08,40,2022,Q4,12,December,8,Thursday,False
112921,2029,43,2020-12-15,47,2020,Q4,12,December,15,Tuesday,False
112922,32170,38,2023-09-20,46,2023,Q3,9,September,20,Wednesday,False
112923,15185,84,2021-09-25,22,2021,Q3,9,September,25,Saturday,True
112924,29167,22,2021-08-24,2,2021,Q3,8,August,24,Tuesday,False
112925,48508,9,2023-06-07,44,2023,Q2,6,June,7,Wednesday,False
112926,24005,81,2021-03-20,46,2021,Q1,3,March,20,Saturday,True
112927,22011,25,2020-11-15,18,2020,Q4,11,November,15,Sunday,True
112928,49074,16,2023-11-16,42,2023,Q4,11,November,16,Thursday,False
112929,30674,56,2023-03-01,31,2023,Q1,3,March,1,Wednesday,False
112930,4333,22,2022-04-01,41,2022,Q2,4,April,1,Friday,False
112931,42849,66,2021-10-27,17,2021,Q4,10,October,27,Wednesday,False
112932,7866,30,2021-04-17,22,2021,Q2,4,April,17,Saturday,True
112933,6749,25,2022-12-25,30,2022,Q4,12,December,25,Sunday,True
112934,15953,44,2020-01-19,10,2020,Q1,1,January,19,Sunday,True
112935,47856,24,2020-05-31,6,2020,Q2,5,May,31,Sunday,True
112936,37126,98,2020-11-04,3,2020,Q4,11,November,4,Wednesday,False
112937,23613,50,2023-12-27,36,2023,Q4,12,December,27,Wednesday,False
112938,35648,69,2022-07-08,36,2022,Q3,7,July,8,Friday,False
112939,25381,39,2020-06-13,7,2020,Q2,6,June,13,Saturday,True
112940,459,36,2020-04-16,38,2020,Q2,4,April,16,Thursday,False
112941,22913,73,2020-07-17,41,2020,Q3,7,July,17,Friday,False
112942,21216,93,2022-08-04,41,2022,Q3,8,August,4,Thursday,False
112943,17805,38,2020-07-06,22,2020,Q3,7,July,6,Monday,False
112944,22964,49,2021-03-09,18,2021,Q1,3,March,9,Tuesday,False
112945,1963,89,2020-03-24,49,2020,Q1,3,March,24,Tuesday,False
112946,12085,93,2022-09-04,15,2022,Q3,9,September,4,Sunday,True
112947,47013,90,2023-10-07,23,2023,Q4,10,October,7,Saturday,True
112948,9166,86,2020-04-06,2,2020,Q2,4,April,6,Monday,False
112949,41527,68,2020-10-27,24,2020,Q4,10,October,27,Tuesday,False
112950,1344,77,2022-04-16,28,2022,Q2,4,April,16,Saturday,True
112951,14336,3,2023-07-15,9,2023,Q3,7,July,15,Saturday,True
112952,42100,73,2022-11-02,45,2022,Q4,11,November,2,Wednesday,False
112953,47279,63,2022-05-10,47,2022,Q2,5,May,10,Tuesday,False
112954,36482,25,2021-01-06,19,2021,Q1,1,January,6,Wednesday,False
112955,24643,4,2021-01-13,21,2021,Q1,1,January,13,Wednesday,False
112956,36723,82,2021-03-16,47,2021,Q1,3,March,16,Tuesday,False
112957,38464,58,2022-03-18,4,2022,Q1,3,March,18,Friday,False
112958,49502,35,2023-01-13,31,2023,Q1,1,January,13,Friday,False
112959,15354,74,2022-01-22,10,2022,Q1,1,January,22,Saturday,True
112960,25516,74,2022-03-26,50,2022,Q1,3,March,26,Saturday,True
112961,472,81,2023-07-23,29,2023,Q3,7,July,23,Sunday,True
112962,42734,79,2022-12-07,49,2022,Q4,12,December,7,Wednesday,False
112963,48300,16,2022-03-14,6,2022,Q1,3,March,14,Monday,False
112964,44967,96,2021-01-21,25,2021,Q1,1,January,21,Thursday,False
112965,47042,16,2023-11-14,32,2023,Q4,11,November,14,Tuesday,False
112966,38303,100,2022-08-25,42,2022,Q3,8,August,25,Thursday,False
112967,16158,85,2021-03-04,36,2021,Q1,3,March,4,Thursday,False
112968,39359,16,2021-11-21,19,2021,Q4,11,November,21,Sunday,True
112969,11864,43,2022-03-20,33,2022,Q1,3,March,20,Sunday,True
112970,5777,21,2022-08-06,33,2022,Q3,8,August,6,Saturday,True
112971,44725,100,2023-06-25,18,2023,Q2,6,June,25,Sunday,True
112972,25149,80,2021-10-14,40,2021,Q4,10,October,14,Thursday,False
112973,39965,100,2022-01-18,48,2022,Q1,1,January,18,Tuesday,False
112974,45495,79,2020-10-16,8,2020,Q4,10,October,16,Friday,False
112975,35614,53,2021-04-20,14,2021,Q2,4,April,20,Tuesday,False
112976,41997,64,2020-02-01,7,2020,Q1,2,February,1,Saturday,True
112977,18650,72,2023-04-01,3,2023,Q2,4,April,1,Saturday,True
112978,6652,40,2023-05-31,12,2023,Q2,5,May,31,Wednesday,False
112979,13869,40,2023-02-07,47,2023,Q1,2,February,7,Tuesday,False
112980,5338,26,2022-02-27,5,2022,Q1,2,February,27,Sunday,True
112981,13665,45,2021-04-25,29,2021,Q2,4,April,25,Sunday,True
112982,10205,45,2022-05-26,50,2022,Q2,5,May,26,Thursday,False
112983,17856,82,2022-09-09,35,2022,Q3,9,September,9,Friday,False
112984,49150,38,2023-08-22,19,2023,Q3,8,August,22,Tuesday,False
112985,48488,73,2021-06-26,8,2021,Q2,6,June,26,Saturday,True
112986,40879,13,2021-02-24,19,2021,Q1,2,February,24,Wednesday,False
112987,23688,9,2020-03-11,27,2020,Q1,3,March,11,Wednesday,False
112988,32265,86,2020-01-11,21,2020,Q1,1,January,11,Saturday,True
112989,43555,32,2020-02-07,35,2020,Q1,2,February,7,Friday,False
112990,6737,44,2022-09-07,32,2022,Q3,9,September,7,Wednesday,False
112991,29972,76,2020-05-23,7,2020,Q2,5,May,23,Saturday,True
112992,948,67,2023-02-12,17,2023,Q1,2,February,12,Sunday,True
112993,30827,92,2020-05-13,47,2020,Q2,5,May,13,Wednesday,False
112994,31007,98,2022-09-07,41,2022,Q3,9,September,7,Wednesday,False
112995,10959,23,2021-07-30,39,2021,Q3,7,July,30,Friday,False
112996,22104,4,2022-09-01,5,2022,Q3,9,September,1,Thursday,False
112997,45201,16,2021-04-27,44,2021,Q2,4,April,27,Tuesday,False
112998,11770,74,2021-08-15,26,2021,Q3,8,August,15,Sunday,True
112999,17577,29,2022-07-16,8,2022,Q3,7,July,16,Saturday,True
113000,25219,51,2023-06-17,44,2023,Q2,6,June,17,Saturday,True
113001,15603,16,2023-05-20,38,2023,Q2,5,May,20,Saturday,True
113002,49625,78,2021-09-06,14,2021,Q3,9,September,6,Monday,False
113003,20944,10,2021-12-30,5,2021,Q4,12,December,30,Thursday,False
113004,23556,7,2022-10-23,38,2022,Q4,10,October,23,Sunday,True
113005,1518,23,2020-12-29,36,2020,Q4,12,December,29,Tuesday,False
113006,45445,62,2023-01-02,37,2023,Q1,1,January,2,Monday,False
113007,2389,19,2020-12-12,2,2020,Q4,12,December,12,Saturday,True
113008,541,17,2021-01-26,41,2021,Q1,1,January,26,Tuesday,False
113009,19725,22,2023-01-12,19,2023,Q1,1,January,12,Thursday,False
113010,24231,65,2022-04-13,24,2022,Q2,4,April,13,Wednesday,False
113011,14187,51,2021-10-21,12,2021,Q4,10,October,21,Thursday,False
113012,47361,31,2020-04-07,30,2020,Q2,4,April,7,Tuesday,False
113013,5187,10,2021-02-02,25,2021,Q1,2,February,2,Tuesday,False
113014,19366,57,2022-08-25,5,2022,Q3,8,August,25,Thursday,False
113015,46716,43,2020-03-28,1,2020,Q1,3,March,28,Saturday,True
113016,39832,78,2022-06-23,25,2022,Q2,6,June,23,Thursday,False
113017,5688,29,2020-12-16,45,2020,Q4,12,December,16,Wednesday,False
113018,37692,38,2021-11-23,1,2021,Q4,11,November,23,Tuesday,False
113019,9004,11,2020-05-05,41,2020,Q2,5,May,5,Tuesday,False
113020,12858,57,2021-03-18,16,2021,Q1,3,March,18,Thursday,False
113021,30331,86,2020-08-19,32,2020,Q3,8,August,19,Wednesday,False
113022,4188,41,2021-02-10,31,2021,Q1,2,February,10,Wednesday,False
113023,14822,81,2023-08-12,7,2023,Q3,8,August,12,Saturday,True
113024,212,10,2020-02-28,43,2020,Q1,2,February,28,Friday,False
113025,2112,83,2021-01-31,37,2021,Q1,1,January,31,Sunday,True
113026,8062,72,2020-01-31,32,2020,Q1,1,January,31,Friday,False
113027,837,8,2022-08-13,2,2022,Q3,8,August,13,Saturday,True
113028,38227,68,2021-10-19,40,2021,Q4,10,October,19,Tuesday,False
113029,27219,96,2022-06-09,15,2022,Q2,6,June,9,Thursday,False
113030,855,21,2020-12-04,35,2020,Q4,12,December,4,Friday,False
113031,26325,62,2021-11-28,12,2021,Q4,11,November,28,Sunday,True
113032,44756,11,2021-12-12,45,2021,Q4,12,December,12,Sunday,True
113033,20905,28,2021-09-24,13,2021,Q3,9,September,24,Friday,False
113034,27025,57,2020-10-17,37,2020,Q4,10,October,17,Saturday,True
113035,41065,16,2022-09-17,8,2022,Q3,9,September,17,Saturday,True
113036,36893,86,2023-06-17,19,2023,Q2,6,June,17,Saturday,True
113037,35974,32,2022-05-10,5,2022,Q2,5,May,10,Tuesday,False
113038,43285,62,2023-02-06,27,2023,Q1,2,February,6,Monday,False
113039,46802,18,2020-08-11,38,2020,Q3,8,August,11,Tuesday,False
113040,37715,79,2021-08-31,48,2021,Q3,8,August,31,Tuesday,False
113041,36911,40,2022-06-15,17,2022,Q2,6,June,15,Wednesday,False
113042,19339,14,2021-07-26,26,2021,Q3,7,July,26,Monday,False
113043,25320,81,2023-09-12,10,2023,Q3,9,September,12,Tuesday,False
113044,5083,56,2023-02-01,4,2023,Q1,2,February,1,Wednesday,False
113045,12583,15,2021-11-14,38,2021,Q4,11,November,14,Sunday,True
113046,49562,41,2021-03-19,30,2021,Q1,3,March,19,Friday,False
113047,35644,48,2020-06-19,46,2020,Q2,6,June,19,Friday,False
113048,44252,34,2022-04-07,7,2022,Q2,4,April,7,Thursday,False
113049,46687,17,2022-06-16,44,2022,Q2,6,June,16,Thursday,False
113050,31187,82,2021-08-05,3,2021,Q3,8,August,5,Thursday,False
113051,3199,38,2020-08-13,32,2020,Q3,8,August,13,Thursday,False
113052,20686,6,2023-07-20,41,2023,Q3,7,July,20,Thursday,False
113053,3361,68,2021-02-08,7,2021,Q1,2,February,8,Monday,False
113054,49032,28,2023-12-09,8,2023,Q4,12,December,9,Saturday,True
113055,32124,71,2022-08-27,34,2022,Q3,8,August,27,Saturday,True
113056,41258,1,2022-03-27,12,2022,Q1,3,March,27,Sunday,True
113057,26979,85,2022-07-26,10,2022,Q3,7,July,26,Tuesday,False
113058,38163,33,2022-05-01,47,2022,Q2,5,May,1,Sunday,True
113059,24614,45,2020-03-06,14,2020,Q1,3,March,6,Friday,False
113060,27965,8,2022-11-15,12,2022,Q4,11,November,15,Tuesday,False
113061,49322,10,2021-10-28,33,2021,Q4,10,October,28,Thursday,False
113062,6038,35,2020-11-30,5,2020,Q4,11,November,30,Monday,False
113063,20899,45,2020-11-21,38,2020,Q4,11,November,21,Saturday,True
113064,10203,8,2022-09-02,12,2022,Q3,9,September,2,Friday,False
113065,5063,69,2023-10-22,36,2023,Q4,10,October,22,Sunday,True
113066,18871,19,2023-08-31,29,2023,Q3,8,August,31,Thursday,False
113067,33747,64,2022-04-11,31,2022,Q2,4,April,11,Monday,False
113068,48206,64,2023-04-27,11,2023,Q2,4,April,27,Thursday,False
113069,26496,73,2020-01-28,38,2020,Q1,1,January,28,Tuesday,False
113070,15181,71,2021-03-03,34,2021,Q1,3,March,3,Wednesday,False
113071,1587,36,2022-12-04,11,2022,Q4,12,December,4,Sunday,True
113072,2323,83,2023-01-05,14,2023,Q1,1,January,5,Thursday,False
113073,17762,95,2021-06-08,15,2021,Q2,6,June,8,Tuesday,False
113074,47428,75,2021-12-17,50,2021,Q4,12,December,17,Friday,False
113075,38281,5,2023-12-18,16,2023,Q4,12,December,18,Monday,False
113076,11046,96,2023-08-07,14,2023,Q3,8,August,7,Monday,False
113077,48964,7,2021-08-02,43,2021,Q3,8,August,2,Monday,False
113078,47293,13,2022-01-01,12,2022,Q1,1,January,1,Saturday,True
113079,46697,47,2020-01-25,50,2020,Q1,1,January,25,Saturday,True
113080,26551,30,2021-01-04,22,2021,Q1,1,January,4,Monday,False
113081,29389,76,2020-09-26,47,2020,Q3,9,September,26,Saturday,True
113082,29094,34,2021-11-22,36,2021,Q4,11,November,22,Monday,False
113083,1522,10,2021-06-12,29,2021,Q2,6,June,12,Saturday,True
113084,10555,95,2021-12-08,35,2021,Q4,12,December,8,Wednesday,False
113085,7194,15,2022-08-23,26,2022,Q3,8,August,23,Tuesday,False
113086,33270,74,2020-11-02,10,2020,Q4,11,November,2,Monday,False
113087,48209,38,2022-03-14,14,2022,Q1,3,March,14,Monday,False
113088,5844,41,2023-05-09,21,2023,Q2,5,May,9,Tuesday,False
113089,29966,79,2020-08-28,40,2020,Q3,8,August,28,Friday,False
113090,17901,72,2020-06-30,39,2020,Q2,6,June,30,Tuesday,False
113091,25344,17,2023-07-17,38,2023,Q3,7,July,17,Monday,False
113092,33910,91,2020-07-07,5,2020,Q3,7,July,7,Tuesday,False
113093,32927,63,2022-11-03,41,2022,Q4,11,November,3,Thursday,False
113094,24095,60,2021-01-04,33,2021,Q1,1,January,4,Monday,False
113095,30256,29,2023-04-17,33,2023,Q2,4,April,17,Monday,False
113096,25674,79,2020-04-11,9,2020,Q2,4,April,11,Saturday,True
113097,5636,55,2023-10-11,34,2023,Q4,10,October,11,Wednesday,False
113098,34373,24,2022-05-22,31,2022,Q2,5,May,22,Sunday,True
113099,43275,25,2020-03-07,4,2020,Q1,3,March,7,Saturday,True
113100,34319,1,2021-06-08,45,2021,Q2,6,June,8,Tuesday,False
113101,44714,58,2023-07-27,39,2023,Q3,7,July,27,Thursday,False
113102,42159,7,2021-11-02,9,2021,Q4,11,November,2,Tuesday,False
113103,32006,74,2021-11-27,12,2021,Q4,11,November,27,Saturday,True
113104,36392,89,2023-11-14,1,2023,Q4,11,November,14,Tuesday,False
113105,30823,32,2021-08-03,14,2021,Q3,8,August,3,Tuesday,False
113106,23427,38,2023-08-30,14,2023,Q3,8,August,30,Wednesday,False
113107,20209,71,2022-05-06,12,2022,Q2,5,May,6,Friday,False
113108,17932,85,2021-12-28,46,2021,Q4,12,December,28,Tuesday,False
113109,35463,60,2022-03-24,27,2022,Q1,3,March,24,Thursday,False
113110,10510,74,2022-01-22,14,2022,Q1,1,January,22,Saturday,True
113111,19198,43,2023-02-20,24,2023,Q1,2,February,20,Monday,False
113112,47775,59,2022-06-28,40,2022,Q2,6,June,28,Tuesday,False
113113,17573,13,2023-08-19,49,2023,Q3,8,August,19,Saturday,True
113114,16304,9,2023-09-09,25,2023,Q3,9,September,9,Saturday,True
113115,31417,68,2022-12-07,38,2022,Q4,12,December,7,Wednesday,False
113116,20609,62,2022-06-07,46,2022,Q2,6,June,7,Tuesday,False
113117,21039,10,2021-02-04,9,2021,Q1,2,February,4,Thursday,False
113118,31872,14,2020-03-09,10,2020,Q1,3,March,9,Monday,False
113119,4920,79,2021-07-07,48,2021,Q3,7,July,7,Wednesday,False
113120,23093,92,2021-03-07,3,2021,Q1,3,March,7,Sunday,True
113121,14598,27,2022-02-19,20,2022,Q1,2,February,19,Saturday,True
113122,13042,33,2022-08-01,9,2022,Q3,8,August,1,Monday,False
113123,44682,58,2021-10-10,18,2021,Q4,10,October,10,Sunday,True
113124,47200,49,2020-06-17,27,2020,Q2,6,June,17,Wednesday,False
113125,1535,31,2020-04-16,16,2020,Q2,4,April,16,Thursday,False
113126,9343,31,2022-05-30,21,2022,Q2,5,May,30,Monday,False
113127,26676,57,2020-12-17,8,2020,Q4,12,December,17,Thursday,False
113128,18248,17,2021-03-29,49,2021,Q1,3,March,29,Monday,False
113129,41556,56,2023-11-26,29,2023,Q4,11,November,26,Sunday,True
113130,4351,52,2022-12-27,26,2022,Q4,12,December,27,Tuesday,False
113131,5210,85,2021-11-23,27,2021,Q4,11,November,23,Tuesday,False
113132,2230,15,2022-05-13,34,2022,Q2,5,May,13,Friday,False
113133,16352,83,2020-10-26,25,2020,Q4,10,October,26,Monday,False
113134,1327,27,2022-10-04,41,2022,Q4,10,October,4,Tuesday,False
113135,41801,71,2022-07-08,48,2022,Q3,7,July,8,Friday,False
113136,9070,41,2022-08-13,2,2022,Q3,8,August,13,Saturday,True
113137,13198,8,2020-12-11,44,2020,Q4,12,December,11,Friday,False
113138,15428,95,2023-08-14,38,2023,Q3,8,August,14,Monday,False
113139,24403,67,2020-02-16,18,2020,Q1,2,February,16,Sunday,True
113140,4847,11,2021-03-02,1,2021,Q1,3,March,2,Tuesday,False
113141,6450,37,2023-12-12,28,2023,Q4,12,December,12,Tuesday,False
113142,47196,14,2022-08-08,25,2022,Q3,8,August,8,Monday,False
113143,47326,46,2023-05-15,34,2023,Q2,5,May,15,Monday,False
113144,9181,7,2023-01-07,2,2023,Q1,1,January,7,Saturday,True
113145,13189,20,2021-10-12,42,2021,Q4,10,October,12,Tuesday,False
113146,4297,76,2021-09-01,13,2021,Q3,9,September,1,Wednesday,False
113147,15326,96,2020-09-03,10,2020,Q3,9,September,3,Thursday,False
113148,14546,41,2022-08-20,23,2022,Q3,8,August,20,Saturday,True
113149,18818,39,2022-09-02,1,2022,Q3,9,September,2,Friday,False
113150,21412,47,2021-11-18,7,2021,Q4,11,November,18,Thursday,False
113151,602,21,2023-06-13,33,2023,Q2,6,June,13,Tuesday,False
113152,45117,95,2021-01-10,5,2021,Q1,1,January,10,Sunday,True
113153,41904,10,2021-12-21,29,2021,Q4,12,December,21,Tuesday,False
113154,49148,73,2020-01-09,46,2020,Q1,1,January,9,Thursday,False
113155,9553,69,2022-09-27,9,2022,Q3,9,September,27,Tuesday,False
113156,10530,31,2020-02-01,12,2020,Q1,2,February,1,Saturday,True
113157,40546,72,2022-09-13,13,2022,Q3,9,September,13,Tuesday,False
113158,7294,31,2022-05-02,36,2022,Q2,5,May,2,Monday,False
113159,33418,77,2022-01-22,35,2022,Q1,1,January,22,Saturday,True
113160,25946,98,2023-07-03,47,2023,Q3,7,July,3,Monday,False
113161,21076,91,2021-06-28,45,2021,Q2,6,June,28,Monday,False
113162,27227,77,2023-02-17,32,2023,Q1,2,February,17,Friday,False
113163,4979,75,2021-11-27,19,2021,Q4,11,November,27,Saturday,True
113164,10838,100,2023-08-11,41,2023,Q3,8,August,11,Friday,False
